label,comment
2.0,nay t thấy tâm trạng không tốt nên
2.0,bây h cảm xuc của tớ cũng khongbiet như thế nào nữa khi mà tớ bị trươt học sinh giỏi điều đó rất là bthuong nhưng mà công sức mà tớ bỏ ra và cô tin tưởng vào tớ nhưng thât sự tớ rất buồn khi tớ chỉ thiếu điểm và một mình tớ không có giải mà các bạn lại có điều đó tớ cảm thấy rấ áy áy mặc dù bên ngoài tớ rất vui vẻ nhưng khi về đến nhà tớ lại cảm thấy rất áy náy và tủi thân và tớ luôn đặt ra câu hỏi tại sao mình không cố gắng thêm tí nữa để đỡ có kết quả buồn như bây h
2.0,tư thục cho bắt cam trẻ nhà nước không có cam sao biết được
2.0,bà nội của mình cũng vừa mất mình rất hiểu nỗi đau này mặc dù mình mới lớp
2.0,tôi sợ một ngày về quê mà không còn thấy cha mẹ chờ trước ngõ
2.0,bạn thân qua đời đột ngột khiến tôi mất phương hướng
2.0,nỗi buồn cứ thế âm ỉ chẳng bao giờ nguôi
2.0,xem cả bộ phim bị nhân vật chính lừa
2.0,mọi người ơi năm nay mình không được giấy khen đó là điều mà mình buồn nhất mọi người có cách nào không
2.0,thò tay mà bứt cọng ngò thương em đứt ruột giả đò ngó lơ
2.0,em cảm ơn chị vy rất nhiểu à đến m này em đi học lại sau tuần nghỉ tết nên em đang cảm thấy chán nản lắm
2.0,ỏ gấu nay ra liên tù tì vid hơn nửa tiếng luôn yêu ghia
2.0,bà mình đã mất được năm nay rồi từ khi mình chỉ mới có tuổi lúc đó mình mới ngủ dậy mình đi xung quanh nhà để mình tìm bà mãi mà không thấy mình hỏi mẹ mình mẹ mình nói là bà ngoài đã mất rồi con à
2.0,mỗi lần thấy ảnh gia đình lại không cầm được nước mắt
2.0,thi hết môn mà cảm giác trống rỗng
2.0,em không nhớ là đã bao lâu rồi em mới đi comment lại một videos ý nghĩa đến vậy bản thân em bị mất định hướng ở tuổi hầu như những gì anh nói đều chạm tới điều sâu nhất của em cám ơn anh mặc dù là một video đã được đăng năm nhưng giá trị của nó sẽ trường tồn cám ơn vì giúp em lại vững tin vào trực giác của mình chúc anh và người thân luôn sức khỏe và bình an em chân thành cám ơn all the best
2.0,iq cao cấp
2.0,ô tv có giọng nói truyền cảm ngọt nghe rất hay
2.0,làm được tiền nhưng lòng thì cạn dần cảm xúc
2.0,thấy tội mà thôi cũng kệ
2.0,ông nọi mình vẫn còn chx mất những bà nọi mình thì
2.0,bệnh này điều trị ở đâu mình bị năm rồi hiện tại không lao động được
2.0,chắc là bị đột quỵ
2.0,căn phòng thuê mười mét vuông không chứa nổi nỗi cô đơn
2.0,xin chia buồn gia đình chị tạm biệt bà
2.0,chẳng điều gì làm tớ quá buồn cũng chẳng quá vui tớ vẫn luôn cười nhưng khi một mình tớ sẽ tự ôm lấy mình ngồi cuộn tròn
2.0,cầu mong cho em tai qua lạn khỏi bình an mạnh khỏe
2.0,tớ nghe podcast này sau năm nó được phát hành tờ vừa nghe vừa khóc khóc không phải vì nó quá hay cũng không phải nó chạm tới trái tim tớ mà chỉ là tớ khóc vì nghe giọng cậu và cách cậu dịu dàng trong podcast này chắc cũng do tớ vừa bị bố mắng vì lí do vô cùng vô lí nữa
2.0,em tham gia thi hsg trên trường thời gian làm bài không nhiều nên bài của em không được tốt khi có điểm em đậu nhưng điểm không cao mẹ em mắng em rất nhiều rồi còn so sánh em với bạn khác rất nhiều em đang cố gắng làm bài tốt nhất có thể nhưng mẹ em chỉ chăm chăm vào kết quả của người khác mà mẹ không biết là đã mấy đêm em không ngủ mấy bữa sáng em không ăn em cảm thấy như mọi cố gắng của em chỉ đổi lại được lời trách mắng của mẹ em uất ức và khóc rất nhiều em không biết phải làm gì để mẹ hiểu cho em nữa
2.0,trễ tiếng rồi
2.0,tôi không thể thở nổi mỗi khi bước vào lớp
2.0,tôi không nợ tiền bạc tôi có công việc thu nhập cũng khá ổn nhưng xung quanh tôi không có ai cả cũng không ai san sẻ về những gì mà tôi trải qua hàng ngày áp lực mệt mỏi một mình tôi biết và tôi chịu tôi có cuộc sống nói ra thì có một số người sẽ mơ ước nhưng thật sự tôi chán cuộc sống này nó nhạt nhẽo và mệt mỏi
2.0,bà cóc mình mất một năm rồi
2.0,làm nhiều việc cùng lúc mệt lả người mà vẫn chưa đủ sống
2.0,tôi cảm thấy mình không còn giá trị
2.0,uồi hay thế ra phần đê
2.0,về cũng chết dần chết mòn thôi thế giới cũ đã được mấy con quái vào thay thế có thoát hay không cũng vậy
2.0,em không nhớ là đã bao lâu rồi em mới đi comment lại một videos ý nghĩa đến vậy bản thân em bị mất định hướng ở tuổi hầu như những gì anh nói đều chạm tới điều sâu nhất của em cám ơn anh mặc dù là một video đã được đăng năm nhưng giá trị của nó sẽ trường tồn cám ơn vì giúp em lại vững tin vào trực giác của mình chúc anh và người thân luôn sức khỏe và bình an em chân thành cám ơn all the best
2.0,đôi khi thấy mình thật vô dụng
2.0,tình nhiều khi không mà có tình nhiều lúc có như o he he
2.0,làm thêm mười tiếng đồng hồ chỉ mong đủ tiền gửi về quê
2.0,tư thục cho bắt cam trẻ nhà nước không có cam sao biết được
2.0,chắc là bị đột quỵ
2.0,mỗi sáng thức dậy là một lần tự nhủ phải cố gắng để về quê
2.0,tin phút ơi em coi mà buồn quá tại em cũng bị mất ngoại nội hết rồi
2.0,tháng là cái tháng kinh khủng nhất trong năm cuộc đời t sẽ cố gắng vực dậy
2.0,tôi nghĩ bọn họ rất tốt bụng
2.0,mình bị rối loạn lo âu bệnh tật luôn nghĩ mình có bệnh mệt mỏi mất ngủ ngủ không sâu giấc năm nay rất khổ
2.0,rat cam on
2.0,cung nho co phước nghiem may moi co tien de sinh sống mong may hay noi su that dung de mang hoa vào than
2.0,xin lỗi các cháu ước mơ cháy trường của chú đến giờ mới thành hiện thật
2.0,sống để làm gì khi không còn người thân bên cạnh
2.0,ủa sao tủi y như tủi
2.0,em bị trào ngược dạ dày nhưng đầu óc lúc nào cũng sợ bị bệnh lên gg tìm kiếm bệnh cách chữa hỏi người khác có bị giống mình không có khi hồi hộp tim đập nhanh lúc nào cũng không thấy vui vẻ buồn bực bồn chồn
2.0,mình thực sự không ổn
2.0,mỗi đồng bạc lẻ đều là bằng chứng của sự nỗ lực
2.0,từng nghĩ sẽ bỏ cuộc nhưng chỉ cần nghĩ đến mẹ là lại bước tiếp
2.0,em mệt mỏi lo âu sức khỏe yếu đi em xét nghiệm ở đại học y dược thành phố hồ chí minh cách đây tháng giờ em ở quê có cần đi xét nghiệm lại không bs ơi cơ thể em mất thăng bằng lắm nhờ bs hồi âm giúp đỡ em
2.0,sao lai nhẫn tâm vây em
2.0,bạn bè đều có gia đình nhỏ còn mình vẫn đơn độc
2.0,thật sự mình thấy dạo này toàn mấy tin thông báo về sức khỏe của học sinh không tốt chứng tỏ học sinh ngày nay ít hoạt động thể thao đi chơi đây đó nên mới có những trường hợp như vậy thật đáng sợ bệnh tật đang ngày càng được trẻ hóa mong em học sinh trong video siêu sanh giải thoát xin chia buồn cùng gia đình em
2.0,đi ngang tiệm đồ sơ sinh mà thấy chạnh lòng
2.0,có lần bệnh không dám đi viện chỉ nằm khóc vì nhớ mẹ
2.0,điều có gì đó sai sai nếu biết sử dụng đồng tiền đúng cách thì ta mua được tất cả cái gì không mua được bằng tiền thì sẽ mua bằng trí tuệ và mua bằng thật nhiều tiền
2.0,có hôm lén giấu nước mắt khi thấy người ta gọi ship đồ ăn
2.0,có người yêu thương ở quê mà lại phải sống cô đơn nơi phố
2.0,tôi không còn muốn cố gắng nữa
2.0,sau bao năm lòng tôi vẫn chưa thể nguôi ngoai
2.0,dân khổ dân đối là trách nhiệm của lãnh đạo
2.0,ai bị rối loạn lo âu thì tìm trang giang yana có phương pháp chữa không dùng thuốc nhé chúc mọi người mau khỏe
2.0,có những lúc đói nhưng không dám gọi điện xin tiền về quê
2.0,em từng học trường này từ lớp đến lớp nhưng lớp chỉ học mấy tháng đầu
2.0,đắm chìm hoàn toàn dùng toàn bộ thời gian để liên tục suy nghĩ về việc bạn cần làm tốt nhất lúc này nghĩ đến bao giờ thông
2.0,nhiều lúc ước có đứa con để ôm vào lòng
2.0,cần gì phải ngoại tình chỉ giận hờn cũng có những hành động như vậy
2.0,ở quê có nghèo nhưng còn có tiếng cười còn ở đây chỉ có sự chịu đựng
2.0,vụ cháy thật kinh hoàngmong không có thiệt hại nặng
2.0,em bị trào ngược dạ dày nhưng đầu óc lúc nào cũng sợ bị bệnh lên gg tìm kiếm bệnh cách chữa hỏi người khác có bị giống mình không có khi hồi hộp tim đập nhanh lúc nào cũng không thấy vui vẻ buồn bực bồn chồn
2.0,sao không đập thằng chồng nó chơì hết con này tới con khác thôi đánh cả đời củng không hết đâu chị vợ ạ lo mà đánh son sửa sạn lại là nó sợ à chị ạ
2.0,em cũng vậy từ lúc mới học lớp bây giờ lớp từ lúc còn nhỏ mẹ đi làm em ở nhà với bà nội bây giờ bà nội mất rồi
2.0,vốn anh không có nhiều anh muốn lấy chăm chéo về ban anh ở an giang long xuyên nghe em
2.0,lương làm thêm ít ỏi nhưng từng đồng đều là mồ hôi công sức
2.0,ô tv có giọng nói truyền cảm ngọt nghe rất hay
2.0,căn phòng thuê mười mét vuông không chứa nổi nỗi cô đơn
2.0,phúc đã đến và đi rất buồn
2.0,ba không na n na y đa cươ p đoa t bao nhiêu tiê n ba chị cu anh mo i ngươ i đê n nay cu người không khă chị phu chị to anh anh n thi hư anh he n tra tiê n la i cho chu người tôi nhưng chơ ma i chă người thâ y hô i âm thâ t la đau lo người
2.0,mỗi khi nhìn ảnh người ấy nước mắt lại rơi
2.0,lần đầu mình nghe bài này là lúc mình học đàn có đánh bài này và mình chưa bt gì về bài thiếu nhi gì gì đó này nhưng lúc đó thầy dạy đàn nói là nhạc buồn xong mình cũng thắc mắc rồi về mở lên thì thấy cái này đầu tiên rồi kế bên là bài thiếu nhi trông rất tươi vui nhưng mình nghe cái số và thấy cô bé đó là con gái của người nông dân và cô bé đó đuối nước rồi khi ông phát hiện thì cô bé đã mãi mãi rời xa
2.0,đi chợ mua cá vụn rau héo vì rẻ hơn được vài ngàn
2.0,học hoài mà điểm vẫn thấp
2.0,có những nỗi đau chỉ thời gian mới làm dịu được
2.0,xem mà muốn khóc luôn chia buồn cùng gia đình
2.0,ngày nhận lương cũng là ngày thấy mình kiệt sức
2.0,nhà truong giờ là vậy không có quan tâm hoc sinh đâu không để y coi sức khỏe be như thế nào xong rồi mấy mẹ máy cha bỏ thí chứ tham hỏi từ đầu từ bé thi von người ta không ra đi như vậy
2.0,mình xem mà khóc nức nở lun
2.0,mình đã từng bị trầm cảm do phải đi học thêm quá nhiều áp lực điểm số và câu nói huyền thoại mà bô mẹ hay dùng chình lạ mày nhìn con nhà người ta đi nó học giải như thế đấy còn mày chả được tích sự gì lúc đó mình cảm thấy không muốn sống nữa áp lực thật sự
2.0,xin chia buồn cùng bạn ấy
2.0,chắc là bị đột quỵ
2.0,đi bước gặp tiểu nhân không ngóc đầu lên được nghi ngờ luôn nhân sinh
2.0,làm được tiền nhưng lòng thì cạn dần cảm xúc
2.0,bạn bè lần lượt rời xa còn lại mình tôi trong căn phòng trống
2.0,học mấy năm mà không biết sau này ra làm gì
2.0,truong t co bạn bi soc nhiet trong le tong ket anh
2.0,tôi sinh ngày nay cũng gần tuổi đầu rồi thực sự nhìn lại chặng đường mình đã đi qua toàn là những điều bất hạnh khổ đau gia đình đã có rất nhiều mất mát người thân ốm đau rồi lần lượt bỏ tôi ra đi để tôi cô đơn giữa dòng đời đến lúc lập gd thì vợ chồng làm ăn khó khăn làm gì cũng không gặp may mắn mặc dù bản thân đã cố gắng rất nhiều việc gì cũng làm không ngại khó không ngại khổ cố gắng kiếm những đồng tiền bằng chính mồ hôi nước mắt của mình tôi luôn tự nhủ bản thân mình phải luôn cố gắng lo cuộc sống và vợ con của mình đi ra luôn nhắc bản thân mình phải sống và làm một người tốt gặp người khó khăn khổ hạnh thì giúp đỡ dù chỉ là một việc nhỏ theo khả năng của mình vậy sao mà cuộc sống sao chẳng gặp may mắn một chút nào dường như ông trời đang đùa giỡn với số phận của tôi hay sao ấy tôi chỉ biết chắp tay nguyện xin ông dũ lòng thương xót cho số phận khổ hạnh của con một chút dù là nhỏ nhoi thôi ạ con xin ông ban cho con một chút phước lành để con còn có động lực để con vững tin bước tiếp chặng đường còn lại con xin thề trước đức phật như lai phật bà quan âm con sẽ luôn sống và làm một người tốt có ích cho gia đình và xã hội nam mô anh di đà phật
