label,comment
0.0,đúng rồi con bé nó còn chưa biết mới có lớp à còn chưa học dấu thập phân nữa nói chi con bé nó không biết là đúng rồi
0.0,là lên điểm đó má
2.0,cô mình thì cây cây cây cây cây cây cây cây cây cây được thưởng quà xịncô mình đánh đau lắm
1.0,em lớp hai nè
3.0,cô giáo gì mà kì cục kẹo vậy tròi
2.0,điểm mà lấy trừ ai mà chơi lại bả
1.0,t hiểu rồi ý là điểm đó là đáp án bé gái hiểu vậy đó
3.0,này chắc chơi bài cào nhiều lắm nè
5.0,n g u tui không chấp nhận lí do là đúng nhưng xin lỗi vì tớ nghe hơi tức vì hồi lớp tui cũng chư nhưng vẫn hiểu nên hơi bực con bé
0.0,khong nen danh hoc sinh
1.0,thành
0.0,nhỏ này còn học giỏi hơn tui tui điểm
0.0,rưỡi rồi được rồi tính vậy thì chiêu
3.0,bà mẹ viết chữ stress cũng sai thành street nx
0.0,là lấy hả
5.0,ai tui hồi học cấp điểm thấp hơn là buồn lắmlên cấp chỉ cần đủ liền cảm thấy thoả mãnkhi lên cấp chỉ cần không liệt môn là được có lúc thi còn chỉ được có nữa là cấp hai được vào đội tuyển toán lên cấp điểm toán ở gần chót cấp vào đội tuyển hoá xong chán quá nghỉ là chán nha lười học á chứ không phải là tui không biết đâuko tập trung được chứ tập trung tui chỉ đọc qua lần là nhớ à nhiều khi thấy mình thông minh lắm chứ bộ mà không thể tập trung vào việc học được nhớ hồi cấp quá đi đó là kỉ niệm đẹp nhất của tui luôn á ngây thơ lại đơn thuần vui vẻ vô lo vô nghĩ
0.0,ý con bé là thiếu gần điểm mới làm được điểm
1.0,cách tính siêu ảo của học lớp
0.0,chịu rồi
2.0,teo ảo lắm bây teo á lớp một top lớp top hạng
5.0,ngốc quá
3.0,ủa là điểm hả rồi điểm là bao nhiêu
2.0,nhìn bé khóc thấy thương quá
0.0,xem này xuống hiểu lí do tại sao hồi đó trường cấp của tui không cho điểm phẩy
3.0,đúng là con nào cô ấj
1.0,troi dat oi
4.0,vãi cả cớ
3.0,cố gắng bé không khóc nghe bé
3.0,tính ra lúc tui lớp một tui được mà tui khóc vì không được
2.0,học lớp mấy mà chưa biết thập phân vậy
0.0,ngây thơ dễ thương thật thà quá
2.0,tôi đã hiểu tại sao hồi tôi tuổi có đứa trong lớp tôi khóc vì chỉ có
3.0,khi cô bé lớn lên kiểu tự dưng thấy hồi đó mình ngây thơ vãi
2.0,thấy tội mà thôi cũng kệ
6.0,điểm thôi mà có gì mà khóc
5.0,đi học mà quá street street là đường mà
7.0,khi học mà quá street
1.0,ủa đồng phục thể dục trường t mà
1.0,việt nam bung lụa
6.0,chưa từng có nguyên thủ nào được tiếp đãi như ông tập
1.0,quá hay và ý nghĩa
2.0,trà bạn bao cước không
3.0,fan liv nên éo thích real ars cố lên
0.0,chỉ cần pháo thủ không để thủng lưới sớm là ok nếu không dễ bị lật kèo lắm vô gặp psg tuy psg đá hay thật nhưng đêm qua đá với vila cũng bình thường nếu chơi đúng sức pháo thủ cũng có thể lụm được psg
1.0,còn mbappe là còn tuột chị
2.0,real giờ đâu còn cầu thủ nào có thể gánh team khi cần thiết nữa cái thời còn cả dàn sao nhưng cũng phải cần một cầu thủ bị coi là đồ bỏ như bale để cứu nguy thì bây giờ chẳng thấy ai đủ khả năng
6.0,quá khó để lật kèo
3.0,dm reald đi tiếp thì quay xe bảo kế bọn việt nam khốn nạn thật
7.0,real madrid vô địch hoài nhàm chán chết hãy để đội khác lên ngôi giải năm sau còn hấp dẫn
0.0,đây chính là chiến lược của hlv để cho pháo thủ chủ quan
3.0,toàn tin bẩn
0.0,các trang tin thân real chx đăng mà m dám giật tít
3.0,thằng ru ri go phải đấm
0.0,lịch sử không thể sỏ giày ra sân
0.0,real không có ưu thế để ăn mùa này ở mặt trận nào cũng đụng phải barcelona đội mà mùa này real toàn thua đậm
6.0,địch đang ra kế điệu hổ ly sơn gây mất cảnh giác ars nên cẩn thaajn
6.0,lượt về đá ngày bao nhiêu chủ kênh
6.0,đánh lạc hướng đó cu tuyền ơi
6.0,tôi là fan real madrid tôi tin vào họ tin vào đội bóng
0.0,real bị loại cũng chả có gì to tát mùa này loại thì mùa sau đá lại mùa nào mà chả được đá chị và là ưcv nặng ký nếu là những đội tầm trung còn cảm thấy tiếc nuối real và chị chả có gì nhiều ngoài cơ hội năm nào chả có
0.0,nếu real thắng asr nữa thì thôi dẹp chị luôn cho phẻ
1.0,lội ngược dòng thằng arsenal
3.0,chắc real chơi trò dương đông kích tây pháo lên nòng rồi nhảy múa cái nổi gì đợt giãy chết đi
0.0,chắc giả vờ tí thôi bịp tí cho ars chủ quan để lật
0.0,đá không lại nên chơi bài tâm lý để ars chủ quan đây mà
0.0,hai con khỉ đánh nhau
0.0,tuyền ngáo đá
3.0,thế này thì realmadrid tiêu rồi
0.0,thua tổng là kết quả
0.0,bài vở cả real sói già lắm bất kỳ biến động nào lúc này đều là chiêu trò vì real biết họ đang cửa dưới trận này rồi
0.0,chieu tro truyền thông của real ấy mà
3.0,hết cố tình thua giờ lại giả vờ ẩu đả
2.0,quá khó để lật kèo này
2.0,real sẽ thắng
2.0,marcelo ngoài adn còn có sự chăm chỉ khiêm tốn hình như anh đang nói về rm cũ chứ không phải rm hiện tại giờ đây đội bóng toàn những cái tôi cao ngút ngạo mạn và lười biếng
0.0,diễn để gài tâm lý đối thủ thôi
2.0,vé vớt vào đến đây là tốt rồi
2.0,làm sao ngược dòng được thời có thì đỡ được chứ thì thôi bó tay
2.0,tui fan mc nhưng tới giờ vẫn chưa quên được cảm giác buồn bã và tiếc nuối khi đội bị real loại ở vòng playoff chị luôn khắc nghiệt tui biết điều đó nhưng vẫn thấy khá bất ngờ khi nhìn đội bóng từng khiến cả châu âu phải nể phục như real lại thua ở lượt đi rồi còn dính vào chuyện nội bộ rối ren vừa rồi dù từng bị real đánh bại tui vẫn thật lòng tôn trọng họ vì những lần họ trở về từ cõi chết vì cái cách họ không bỏ cuộc và vì cái chất chị ăn sâu vô từng pha bóng của họ real không hoàn hảo nhưng họ luôn cho thấy lý do vì sao họ là một phần lịch sử của giải đấu này còn arsenal thật sự khiến tui nể một tập thể trẻ mà đầy bản lĩnh họ đang đi lên bằng chính nỗ lực và niềm tin không còn là hình ảnh non nớt ngày nào arsenal bây giờ đá chững chạc gọn gàng và rất đáng xem tui quý cái cách họ chiến đấu không ồn ào nhưng rõ ràng và đầy quyết tâm tui mong hai đội sẽ bước ra sân bằng tất cả những gì tốt đẹp nhất mà bóng đá có thể mang lại đá để giành vé đi tiếp nhưng cũng đá để cho người hâm mộ được tin rằng bóng đá vẫn còn nguyên giá trị vẫn chạm tới cảm xúc của rất nhiều người và cũng xin gửi lời cảm ơn chân thành đến arsenal ngoài chuyện chuyên môn việc họ góp phần mang về suất chị cho epl mùa tới thật sự ý nghĩa đó không chỉ là niềm tự hào cho giải đấu mà còn là phần thưởng cho sự cố gắng âm thầm nhưng bền bỉ của một đội bóng đang dần lớn lên từng ngày chúc arsenal giữ vững tinh thần đó vượt qua thử thách phía trước và viết tiếp một hành trình xứng đáng tại chị không chỉ cho chính họ mà còn cho tất cả những người yêu mến họ
6.0,tin siêu vịt
3.0,cr phá được rồi thì không nhắc cái dớp để câu view thì có
1.0,tin vui tin vui
1.0,real chơi chiêu lừa như mọi lần thôi vào trận khinh địch là asenal ôm hận khóc không kịp với real
2.0,tôi là fan rm nhưng thật sự rất khó ngược dòng thôi thì năm sao làm lại
0.0,kền kền trắng tung đòn hoả mù thôi coi chừng đó
1.0,tục ếch trên ruộng xem hấp dẫn quá bạn
2.0,làm gì giờ không ai chơi chung với gia đinh tháng này het làm ngày càng tệ ít người xem
1.0,mưa lớn đầu mùa giăng cư anh ngu chị mu anh mưa thâ t đa minh ơi trúng toàn ếch cá rắn khủng xem ghiê n luôn
0.0,giăng cư anh ngu chị mu anh mưa thâ t đa minh ơi xem ghiê n soi ê ch qua
1.0,bán cho tôi hai căn bậc oi
1.0,trúng đậm rồi minh ơi
6.0,ếch có ban không b
1.0,helo cô gia đình glq chúc vui vẻ khỏe hạnh phúc sau cơn mưa mong bữa nay gặp may mắn nha minh
0.0,t ràmyhuy
0.0,lớp tạo cũng vậy á con tuyết với thằng phát á hai đứa không m vậy mà tạo nói thầy thầy nói cho thầy vô chx với
0.0,đám cưới đặc biệt
1.0,ảo thật đấy
1.0,lớp đó có cậu hai em
4.0,cô dâu như tuổi chú rể như tuổi
3.0,lớp mấy rồi mà còn làm đám cưới chắc còn phải quấn chăn làm cô dâu
3.0,tôi chỉ chú ý cái đoạn vì có
2.0,chất thật
3.0,ê đập láo quá à
0.0,cô giáo kiểu
2.0,cái bản vẽ như cô dâu chú rể làm như cây nghe như cái bàn thờ vậy trời
0.0,thua luôn
0.0,hồi lớp em cũng có thấy mấy đứa bạn em làm như thế nói đem cả đồ trang điểm của mẹ nó vô luôn nó làm ở sân trường nó đi làm đám cưới lớn lắm chị ơi
3.0,lớp học đâu như cái chợ vậy
1.0,hên sú nha mấy ní
2.0,đám cưới thời là đây
0.0,okluôn
0.0,có đầu tư
4.0,ai nói chuyện với tui đi
0.0,đúng là sáng tạo phết
2.0,ba mẹ kiểu cuối cùng đã gã con báo này rồi nhớ là nhanh cho tao một cô cháu gái nha
0.0,có động phòng hoa chúc không
1.0,có vui không
1.0,mắt cười
0.0,chỉ thiếu cái nhan nữa là đúng bài
0.0,đám cưới có
1.0,quábắccười
3.0,tuội mày chết đoạ địa ngục
0.0,giặp tôi tôi phát trực tiếp
7.0,em coi cay dam ma ao gi dau
0.0,còn mỗi vợ chồng đêm tân hôn nx là xong rồi
4.0,vaiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
7.0,cái này thì điểm không có nhưng
0.0,hay hay học sinh làm tổ chức đám cưới hài cho lên phòng thầy hiệu trưởng nhé
0.0,kiểu này cô giáo vô thấy học sinh là cho ngồi sổ đầu bài nhé cho lên văn phòng mà gặp tôi nhé
3.0,nhất quỷ nhì ma thứ ba lũ học trò
6.0,sao không kiss
0.0,đúng là thứ ba học trò
4.0,xem đám cưới độc lạ bình dương để ý video của mrbeast trên tv bục giảng
1.0,tự nhiên thấy video ông mrbeast
0.0,khi bạn muốn cưới nhưng không đủ tuổi kiểu
4.0,ảo ma canada hảo hán
1.0,perpect
0.0,phải phang nhau mấy phát
2.0,trường em cũng có một lầm
1.0,như là cái lớp bất ổn chân chính
1.0,thằng này khá
6.0,đúng là đéo tin thật
2.0,bởi vậy giờ lớp lớp là các cháu mất trinh hết rồi bầu bì đẻ chữa chây chét tùm lum đẻ con gái rất khổ
1.0,ba mẹ ở nhà kiểu con tui cưới hồi nào không hay
0.0,à đù má
6.0,cosplay lu khack qua thoi gian anh
1.0,ôi trời thầy cô không hiểu gì
4.0,đám cưới tại lớp what
3.0,ozhfjeyjd
3.0,trời ơi trời nóng quá nên bị khùng rồi
1.0,nhìn đám cưới này như đám tang
1.0,công nhận vui khá tếu
3.0,hết cứu
1.0,còn một nghi lễ nửa là vào sổ đầu bài ngồi
0.0,học sinh đám cưới của người ta mà cứ cô giáo này là khen hay thì tết nguyên đán ông bà lì xì lại
2.0,buồn cười
6.0,đám cưới hay đám tang vậy mọi người đám cưới mà có bàn thờ
0.0,lớp của em cũng làm vậy đó là kỉ niệm củavem
3.0,em cũng vậy tháng được người tỏ tình mười mấy lần rồi
2.0,được năm sau cưới
2.0,tui lớp làm đám cưới hay nhất vì trái tài gái sắc tui là chú rễ bên cô dâu thì nguyên hàng nhà gái bên tui thì nguyên hàng nhà trai mấy đứa trong lớp cũng chu đáo để luôn cái bản tên cô dâu chú rễ tên thanh duy bảo trâm
1.0,haha hay
4.0,trên tv
0.0,có ai thấy mr beasts không
1.0,lớp em cũng vậy
4.0,đám cưới tại lớp hay vãi
2.0,gì mà đám cưới toàn là độc lạ bình dương
2.0,lớp học như cái đám cưới thấy đấy cô vào nhìn thấy chắc lên cơn đau tim mất
6.0,sao không hôn
4.0,lạ kiểu gì á
6.0,nó kì lắm
3.0,chú rể giống anh tui quá
6.0,lớp kế bên nghe tiến i như đám cưới chắc qua chơi hội đồng
2.0,trời ơi lớp học hay là cái đám cưới
1.0,hết cứu luôn
0.0,bệnh viện trung ương có lần tôi đi đến đấy khám cái ngón tay của tôi rồi đó
0.0,cầu chúc con được với tây phương cực lạc nhé
2.0,toi ngep
0.0,em học lớp chị
5.0,toi quá
6.0,nhi tôi qua
1.0,emberamaimaiha
2.0,tội em quá
2.0,buồn quá đi
5.0,số chết công an điều tra cái gì nữa đây có câu chữ tài chữ mệnh khéo mà ghét nhau tài sớm không mấy khi trường thọ
2.0,chia buồn cùng gia đình
2.0,xin chia buồn cùng gia đình bạn ấy
